Customer_ID,Age,Gender,Tenure,Contract_Type,Payment_Method,Internet_Service,Tech_Support,Streaming_Service,Online_Security,Customer_Support_Calls,Satisfaction_Score,Monthly_Charges,Total_Charges,Churn_Probability,Risk_Score,Risk_Category,Churn
CUST-04436,51,Male,26,Month-to-Month,Mailed Check,DSL,No,Yes,No,2,4.6,63.94,1674.01,0.4303,43.0,Medium,No
CUST-04437,58,Male,68,Two Year,Bank Transfer,Fiber Optic,No,No Internet,No,1,1.6,83.39,5496.96,0.4646,46.5,Medium,No
CUST-04438,38,Male,5,One Year,Bank Transfer,Fiber Optic,No,No Internet,No,2,3.3,102.12,609.39,0.3806,38.1,Low,No
CUST-04439,37,Male,0,Two Year,Credit Card,Fiber Optic,Yes,No,No Internet,3,4.3,74.38,69.91,0.31,31.0,Low,No
CUST-04440,49,Male,16,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,2,2.8,70.17,1106.37,0.8286,82.9,High,Yes
CUST-04441,23,Female,14,Two Year,Mailed Check,DSL,No,No Internet,No,5,1.8,46.66,677.44,0.2837,28.4,Low,No
CUST-04442,45,Male,9,One Year,Bank Transfer,No,No,No,No Internet,3,5.0,28.2,284.55,0.1179,11.8,Low,No
CUST-04443,49,Female,72,One Year,Bank Transfer,Fiber Optic,No,No,Yes,1,1.2,109.68,8276.63,0.352,35.2,Low,No
CUST-04444,51,Female,41,Month-to-Month,Electronic Check,DSL,Yes,No Internet,No,2,2.9,51.34,2155.32,0.5772,57.7,Medium,No
CUST-04445,18,Female,26,Month-to-Month,Electronic Check,DSL,No,Yes,No,4,3.1,47.68,1231.49,0.7455,74.5,High,Yes
CUST-04446,31,Male,4,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,2,5.0,67.1,339.52,0.3861,38.6,Low,No
CUST-04447,29,Female,31,One Year,Credit Card,No,No,No,Yes,4,1.0,18.0,534.72,0.3661,36.6,Low,No
CUST-04448,43,Female,31,Month-to-Month,Mailed Check,DSL,No,No,No,3,3.2,51.97,1684.33,0.478,47.8,Medium,No
CUST-04449,48,Female,13,Month-to-Month,Credit Card,Fiber Optic,No,Yes,Yes,3,2.5,120.0,1633.19,0.8426,84.3,High,Yes
CUST-04450,62,Male,62,Month-to-Month,Electronic Check,No,No Internet,Yes,Yes,3,2.5,31.08,1841.77,0.6813,68.1,Medium,Yes
CUST-04451,35,Male,4,One Year,Mailed Check,DSL,No,No,No,1,4.9,49.77,249.81,0.2371,23.7,Low,No
CUST-04452,35,Female,7,One Year,Mailed Check,DSL,Yes,Yes,No,2,2.1,44.91,345.79,0.1132,11.3,Low,No
CUST-04453,58,Male,1,Month-to-Month,Credit Card,DSL,Yes,Yes,No,3,1.8,53.19,105.64,0.5014,50.1,Medium,No
CUST-04454,46,Male,38,Month-to-Month,Electronic Check,DSL,Yes,Yes,Yes,0,1.9,62.36,2430.95,0.6276,62.8,Medium,Yes
CUST-04455,59,Male,23,Month-to-Month,Mailed Check,Fiber Optic,No Internet,Yes,Yes,3,3.4,76.28,1755.63,0.6713,67.1,Medium,Yes
CUST-04456,46,Female,9,Month-to-Month,Electronic Check,No,No Internet,Yes,No,6,3.2,26.02,272.66,0.7034,70.3,High,Yes
CUST-04457,25,Female,4,Month-to-Month,Mailed Check,No,Yes,Yes,No,5,2.9,28.34,137.24,0.509,50.9,Medium,No
CUST-04458,23,Male,0,Month-to-Month,Credit Card,DSL,No,No Internet,No Internet,4,2.6,51.2,53.64,0.6703,67.0,Medium,Yes
CUST-04459,20,Female,4,Month-to-Month,Electronic Check,DSL,No Internet,Yes,No,3,4.8,71.34,333.61,0.6507,65.1,Medium,Yes
CUST-04460,51,Female,14,Two Year,Credit Card,No,No,No,No Internet,4,1.0,22.64,314.14,0.2125,21.3,Low,No
CUST-04461,58,Male,6,One Year,Credit Card,Fiber Optic,No,No,Yes,0,4.5,63.19,439.95,0.3714,37.1,Low,No
CUST-04462,67,Female,7,Two Year,Electronic Check,No,Yes,No,No,4,1.7,18.0,141.42,0.2849,28.5,Low,No
CUST-04463,53,Female,50,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,6,4.4,36.54,1828.22,0.3598,36.0,Low,No
CUST-04464,58,Female,17,Two Year,Electronic Check,Fiber Optic,No,No Internet,No,3,4.1,97.87,1848.43,0.5916,59.2,Medium,No
CUST-04465,33,Male,31,One Year,Electronic Check,DSL,No,No,No Internet,1,3.9,47.66,1372.85,0.2591,25.9,Low,No
CUST-04466,25,Female,0,Month-to-Month,Bank Transfer,DSL,No,Yes,No,1,3.1,67.39,65.24,0.6159,61.6,Medium,No
CUST-04467,53,Male,10,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,6,2.7,73.51,764.98,0.7354,73.5,High,Yes
CUST-04468,47,Male,15,One Year,Mailed Check,No,No Internet,Yes,No Internet,1,3.4,29.31,452.17,0.2177,21.8,Low,No
CUST-04469,43,Male,4,Two Year,Electronic Check,DSL,No Internet,Yes,Yes,4,4.4,50.33,261.9,0.2988,29.9,Low,No
CUST-04470,47,Female,3,Month-to-Month,Credit Card,No,Yes,No,Yes,1,2.8,31.21,127.5,0.4478,44.8,Medium,No
CUST-04471,46,Female,49,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,No,2,2.6,73.02,3396.34,0.662,66.2,Medium,Yes
CUST-04472,59,Male,67,One Year,Electronic Check,DSL,No,No,Yes,2,3.2,66.88,4573.47,0.2565,25.6,Low,No
CUST-04473,60,Male,1,Two Year,Mailed Check,DSL,Yes,No Internet,No,3,2.9,67.76,133.75,0.0807,8.1,Low,No
CUST-04474,49,Female,10,One Year,Electronic Check,No,Yes,Yes,No Internet,1,3.0,18.0,190.32,0.2575,25.7,Low,No
CUST-04475,53,Male,72,Month-to-Month,Electronic Check,No,Yes,Yes,No,0,5.0,30.99,2152.08,0.5135,51.3,Medium,No
CUST-04476,49,Female,2,Month-to-Month,Mailed Check,No,No Internet,No,No,2,2.4,29.7,88.19,0.5257,52.6,Medium,No
CUST-04477,35,Male,24,Month-to-Month,Mailed Check,Fiber Optic,No Internet,No,Yes,2,4.6,104.25,2528.99,0.6964,69.6,Medium,Yes
CUST-04478,52,Male,72,Two Year,Electronic Check,No,Yes,No,No,5,4.2,27.8,1993.8,0.176,17.6,Low,No
CUST-04479,22,Female,72,One Year,Bank Transfer,Fiber Optic,No Internet,No Internet,Yes,2,1.6,95.95,7116.04,0.3505,35.0,Low,No
CUST-04480,56,Male,15,One Year,Electronic Check,Fiber Optic,No,No Internet,No,4,2.4,96.03,1605.7,0.639,63.9,Medium,Yes
CUST-04481,25,Male,4,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,3,3.1,100.18,481.68,0.8795,87.9,High,Yes
CUST-04482,46,Male,5,Two Year,Electronic Check,No,No Internet,Yes,No,3,3.1,38.39,222.04,0.4115,41.2,Medium,No
CUST-04483,30,Female,52,One Year,Mailed Check,Fiber Optic,No,No,No,4,2.6,50.33,2737.11,0.4986,49.9,Medium,No
CUST-04484,49,Female,58,Two Year,Electronic Check,Fiber Optic,No Internet,No,No,3,4.3,87.36,4739.2,0.4233,42.3,Medium,No
CUST-04485,41,Male,22,One Year,Bank Transfer,Fiber Optic,No,No,Yes,2,3.4,102.62,2407.76,0.3181,31.8,Low,No
CUST-04486,19,Male,34,Two Year,Mailed Check,DSL,No,Yes,Yes,0,3.3,48.68,1633.39,0.1313,13.1,Low,No
CUST-04487,47,Female,32,Two Year,Electronic Check,No,No,No,No,2,4.6,21.44,680.83,0.3097,31.0,Low,No
CUST-04488,33,Male,26,Month-to-Month,Electronic Check,Fiber Optic,No,No,No Internet,1,2.4,85.59,2182.65,0.903,90.3,High,Yes
CUST-04489,54,Female,42,Two Year,Mailed Check,DSL,No,Yes,No,3,2.6,49.81,1967.07,0.1989,19.9,Low,No
CUST-04490,42,Male,27,Month-to-Month,Electronic Check,Fiber Optic,No Internet,No Internet,No,4,2.8,68.2,1932.12,0.8588,85.9,High,Yes
CUST-04491,47,Male,18,One Year,Bank Transfer,Fiber Optic,No,No Internet,No Internet,1,1.7,77.02,1514.34,0.4948,49.5,Medium,No
CUST-04492,28,Female,6,Two Year,Mailed Check,Fiber Optic,Yes,No,Yes,3,3.2,67.28,459.33,0.4099,41.0,Medium,No
CUST-04493,33,Male,32,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,0,3.9,93.34,2860.81,0.572,57.2,Medium,No
CUST-04494,35,Female,15,One Year,Credit Card,DSL,No Internet,Yes,No,2,1.8,43.95,665.59,0.1794,17.9,Low,No
CUST-04495,53,Male,8,One Year,Mailed Check,Fiber Optic,No,No,No,1,2.0,84.12,690.96,0.4697,47.0,Medium,No
CUST-04496,65,Male,38,One Year,Bank Transfer,No,No,No,No Internet,5,3.2,18.0,719.26,0.192,19.2,Low,No
CUST-04497,30,Female,28,Two Year,Bank Transfer,No,No Internet,No,No,3,3.6,18.0,510.57,0.1596,16.0,Low,No
CUST-04498,57,Male,66,One Year,Credit Card,Fiber Optic,No Internet,Yes,Yes,1,2.9,67.7,4748.19,0.3435,34.4,Low,No
CUST-04499,18,Female,4,Two Year,Electronic Check,Fiber Optic,No,No,Yes,2,2.8,69.15,351.23,0.7008,70.1,High,Yes
CUST-04500,25,Male,25,Month-to-Month,Credit Card,DSL,Yes,No Internet,No,3,4.7,49.11,1288.26,0.2699,27.0,Low,No
CUST-04501,28,Female,6,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,3,2.6,98.38,665.04,0.8111,81.1,High,Yes
CUST-04502,23,Female,56,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No Internet,3,4.9,105.07,5703.41,0.7252,72.5,High,Yes
CUST-04503,19,Male,2,One Year,Electronic Check,Fiber Optic,No Internet,No,No,2,2.6,89.94,254.01,0.5806,58.1,Medium,No
CUST-04504,47,Female,25,Month-to-Month,Credit Card,No,No Internet,No,No,0,3.8,31.91,869.71,0.4297,43.0,Medium,No
CUST-04505,39,Female,37,One Year,Bank Transfer,DSL,No,Yes,Yes,0,2.6,33.31,1183.01,0.1791,17.9,Low,No
CUST-04506,47,Male,10,Month-to-Month,Mailed Check,Fiber Optic,No Internet,No Internet,Yes,3,2.7,71.99,730.13,0.7072,70.7,High,Yes
CUST-04507,51,Female,72,One Year,Credit Card,Fiber Optic,Yes,Yes,No,1,2.5,83.72,5932.11,0.3147,31.5,Low,No
CUST-04508,45,Female,45,Month-to-Month,Electronic Check,Fiber Optic,Yes,No Internet,No Internet,0,4.0,94.72,4259.94,0.7204,72.0,High,Yes
CUST-04509,51,Male,8,One Year,Electronic Check,Fiber Optic,No,Yes,No,2,5.0,92.37,770.32,0.5505,55.0,Medium,No
CUST-04510,41,Male,0,One Year,Mailed Check,DSL,No Internet,Yes,No,1,3.3,50.34,47.95,0.1488,14.9,Low,No
CUST-04511,25,Male,8,Two Year,Mailed Check,No,Yes,No Internet,No,2,2.0,18.0,152.91,0.1494,14.9,Low,No
CUST-04512,56,Male,7,One Year,Credit Card,Fiber Optic,No,No Internet,No,3,3.9,85.86,694.59,0.3622,36.2,Low,No
CUST-04513,33,Female,52,One Year,Mailed Check,Fiber Optic,No Internet,No Internet,Yes,3,4.8,109.6,5653.4,0.282,28.2,Low,No
CUST-04514,28,Male,72,Two Year,Credit Card,Fiber Optic,No,Yes,No,5,4.2,91.91,6820.76,0.419,41.9,Medium,No
CUST-04515,39,Female,1,One Year,Electronic Check,Fiber Optic,Yes,No,No,2,1.7,87.21,159.38,0.6109,61.1,Medium,No
CUST-04516,29,Male,15,Month-to-Month,Bank Transfer,No,No,Yes,No,5,2.5,23.05,349.4,0.6289,62.9,Medium,Yes
CUST-04517,36,Male,19,Two Year,Electronic Check,Fiber Optic,No,Yes,No,5,2.3,73.59,1390.47,0.6643,66.4,Medium,Yes
CUST-04518,46,Female,2,One Year,Mailed Check,Fiber Optic,No,Yes,Yes,2,3.3,96.1,279.29,0.4408,44.1,Medium,No
CUST-04519,46,Female,11,Month-to-Month,Credit Card,Fiber Optic,No Internet,Yes,No,2,3.8,68.16,785.57,0.6331,63.3,Medium,Yes
CUST-04520,29,Female,9,One Year,Electronic Check,DSL,Yes,No Internet,No,4,4.4,65.23,612.61,0.3095,30.9,Low,No
CUST-04521,35,Male,18,Two Year,Credit Card,No,No Internet,Yes,Yes,6,3.6,23.86,463.62,0.0607,6.1,Low,No
CUST-04522,57,Male,25,Two Year,Electronic Check,Fiber Optic,No,No,No,5,4.9,107.1,2884.86,0.5672,56.7,Medium,No
CUST-04523,48,Male,29,Two Year,Electronic Check,DSL,No,No,No,2,5.0,48.77,1486.89,0.3187,31.9,Low,No
CUST-04524,71,Female,3,Month-to-Month,Electronic Check,Fiber Optic,No Internet,Yes,No Internet,4,4.8,90.36,363.27,0.7831,78.3,High,Yes
CUST-04525,58,Male,40,Month-to-Month,Bank Transfer,DSL,Yes,No Internet,No Internet,2,2.5,50.73,2055.68,0.437,43.7,Medium,No
CUST-04526,58,Female,27,Month-to-Month,Electronic Check,DSL,Yes,Yes,No,1,4.0,49.09,1306.29,0.581,58.1,Medium,No
CUST-04527,22,Female,52,Month-to-Month,Bank Transfer,DSL,No Internet,No Internet,Yes,2,3.8,51.91,2855.15,0.3597,36.0,Low,No
CUST-04528,52,Male,14,Two Year,Bank Transfer,DSL,Yes,No Internet,No,1,5.0,52.57,786.42,0.0774,7.7,Low,No
CUST-04529,41,Female,53,Month-to-Month,Mailed Check,No,Yes,No Internet,No,2,5.0,18.0,1004.48,0.3912,39.1,Low,No
CUST-04530,34,Female,48,One Year,Mailed Check,Fiber Optic,No,No,No,1,2.8,85.89,4073.66,0.4296,43.0,Medium,No
CUST-04531,44,Female,13,One Year,Mailed Check,DSL,Yes,Yes,Yes,3,3.5,41.94,564.74,0.1372,13.7,Low,No
CUST-04532,55,Male,11,One Year,Credit Card,DSL,No Internet,Yes,No,2,3.4,47.65,521.22,0.1143,11.4,Low,No
CUST-04533,49,Male,64,Month-to-Month,Electronic Check,DSL,No Internet,No,No,0,4.6,71.25,4402.5,0.519,51.9,Medium,No
CUST-04534,29,Male,30,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,3,3.1,95.41,2833.12,0.8175,81.7,High,Yes
CUST-04535,52,Male,63,Month-to-Month,Mailed Check,Fiber Optic,No,No Internet,No Internet,1,4.0,59.77,3726.33,0.6486,64.9,Medium,Yes
CUST-04536,33,Female,38,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,1,3.3,63.27,2396.64,0.7005,70.1,High,Yes
CUST-04537,45,Female,22,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,No,2,1.6,88.65,2115.79,0.4348,43.5,Medium,No
CUST-04538,37,Male,2,Two Year,Credit Card,DSL,No,Yes,No,4,3.2,64.69,189.43,0.2068,20.7,Low,No
CUST-04539,38,Female,8,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,Yes,2,3.5,103.58,957.2,0.7138,71.4,High,Yes
CUST-04540,52,Female,72,Two Year,Electronic Check,DSL,No,No,No,1,3.6,36.51,2450.05,0.233,23.3,Low,No
CUST-04541,27,Male,9,Month-to-Month,Mailed Check,No,No,Yes,No,5,4.4,18.0,177.45,0.5426,54.3,Medium,No
CUST-04542,69,Male,2,One Year,Bank Transfer,Fiber Optic,No Internet,No,No Internet,6,2.8,85.13,250.46,0.4431,44.3,Medium,No
CUST-04543,18,Female,29,Month-to-Month,Credit Card,Fiber Optic,No,No,No,3,2.1,74.2,2055.44,0.7998,80.0,High,Yes
CUST-04544,33,Female,31,One Year,Electronic Check,No,No,Yes,No,3,4.9,18.0,539.58,0.2934,29.3,Low,No
CUST-04545,47,Female,8,Month-to-Month,Mailed Check,DSL,No,No,No,2,2.8,45.93,403.06,0.5566,55.7,Medium,No
CUST-04546,50,Male,8,Month-to-Month,Credit Card,Fiber Optic,No Internet,No,No,5,3.5,93.79,825.7,0.8137,81.4,High,Yes
CUST-04547,40,Male,15,Month-to-Month,Mailed Check,Fiber Optic,No Internet,No,No,1,3.4,82.54,1366.88,0.7483,74.8,High,Yes
CUST-04548,41,Male,0,Month-to-Month,Mailed Check,DSL,No Internet,No Internet,No,2,1.6,57.32,53.0,0.4883,48.8,Medium,No
CUST-04549,47,Female,37,One Year,Credit Card,DSL,Yes,Yes,Yes,1,4.9,48.94,1758.76,0.0983,9.8,Low,No
CUST-04550,38,Female,9,Month-to-Month,Credit Card,DSL,No,No,No,2,3.6,50.42,471.94,0.5648,56.5,Medium,No
CUST-04551,61,Male,46,One Year,Electronic Check,DSL,No,No Internet,No,1,4.0,65.91,3151.64,0.3584,35.8,Low,No
CUST-04552,53,Female,38,One Year,Electronic Check,No,No,No,No,1,4.7,22.8,829.08,0.3984,39.8,Low,No
CUST-04553,54,Female,25,One Year,Mailed Check,Fiber Optic,No Internet,No,Yes,4,3.2,99.43,2675.17,0.2672,26.7,Low,No
CUST-04554,28,Female,9,One Year,Credit Card,DSL,No,No,No,1,4.0,50.35,523.43,0.1949,19.5,Low,No
CUST-04555,40,Female,17,Month-to-Month,Credit Card,No,Yes,No,No,0,3.5,40.95,675.77,0.3647,36.5,Low,No
CUST-04556,37,Male,14,One Year,Bank Transfer,Fiber Optic,No,Yes,Yes,2,4.2,90.59,1267.17,0.4356,43.6,Medium,No
CUST-04557,27,Female,9,Two Year,Mailed Check,No,No,No,No Internet,1,2.9,18.64,178.51,0.2174,21.7,Low,No
CUST-04558,47,Male,45,One Year,Electronic Check,Fiber Optic,No Internet,Yes,No,2,5.0,94.4,4472.95,0.4634,46.3,Medium,No
CUST-04559,34,Male,15,One Year,Bank Transfer,Fiber Optic,No,No,No Internet,1,2.1,86.15,1265.77,0.4806,48.1,Medium,No
CUST-04560,51,Female,42,One Year,Mailed Check,No,No,No,No,1,4.8,18.0,736.6,0.2014,20.1,Low,No
CUST-04561,27,Female,2,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,2,4.9,73.77,222.46,0.7378,73.8,High,Yes
CUST-04562,66,Female,3,One Year,Bank Transfer,Fiber Optic,Yes,No,No,5,3.7,72.99,294.43,0.3914,39.1,Low,No
CUST-04563,29,Female,72,Two Year,Mailed Check,DSL,No,Yes,No,4,3.3,56.76,3950.65,0.131,13.1,Low,No
CUST-04564,45,Female,21,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,6,4.8,89.08,2046.92,0.7022,70.2,High,Yes
CUST-04565,53,Female,17,Two Year,Electronic Check,DSL,No,Yes,No,5,4.4,50.72,869.93,0.4158,41.6,Medium,No
CUST-04566,34,Male,17,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,Yes,No,2,2.4,80.16,1431.38,0.705,70.5,High,Yes
CUST-04567,53,Female,5,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,2,3.9,96.53,574.72,0.7497,75.0,High,Yes
CUST-04568,24,Male,30,Two Year,Bank Transfer,Fiber Optic,No,No,No,5,3.1,113.0,3573.29,0.4349,43.5,Medium,No
CUST-04569,62,Male,2,Two Year,Bank Transfer,DSL,No Internet,Yes,No,4,3.8,58.49,167.32,0.1479,14.8,Low,No
CUST-04570,42,Male,20,Two Year,Electronic Check,DSL,No,No Internet,No,3,4.0,53.89,1088.17,0.3457,34.6,Low,No
CUST-04571,33,Female,20,Two Year,Electronic Check,DSL,No,No,No,4,2.4,50.3,1016.93,0.3656,36.6,Low,No
CUST-04572,37,Female,58,Month-to-Month,Electronic Check,DSL,Yes,Yes,No,1,1.8,54.32,2912.61,0.6438,64.4,Medium,Yes
CUST-04573,53,Female,17,One Year,Electronic Check,Fiber Optic,No,Yes,No,2,2.7,78.52,1427.35,0.6159,61.6,Medium,No
CUST-04574,33,Female,3,Month-to-Month,Bank Transfer,DSL,No Internet,No,No,2,4.7,41.71,169.39,0.4239,42.4,Medium,No
CUST-04575,31,Male,20,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,3,3.5,80.06,1720.09,0.8962,89.6,High,Yes
CUST-04576,38,Female,2,Month-to-Month,Mailed Check,Fiber Optic,No,No Internet,No,2,4.7,116.04,350.61,0.6446,64.5,Medium,Yes
CUST-04577,25,Female,5,One Year,Electronic Check,DSL,No,No,Yes,3,5.0,46.68,276.97,0.3846,38.5,Low,No
CUST-04578,67,Female,0,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,No Internet,2,3.5,96.02,94.54,0.7225,72.2,High,Yes
CUST-04579,34,Female,17,Two Year,Bank Transfer,DSL,Yes,Yes,No,2,3.9,63.29,1135.3,0.0891,8.9,Low,No
CUST-04580,53,Female,2,One Year,Electronic Check,Fiber Optic,No Internet,No,No,4,4.3,70.1,189.52,0.6463,64.6,Medium,Yes
CUST-04581,44,Female,15,Month-to-Month,Bank Transfer,DSL,No Internet,No Internet,No,0,1.1,50.12,775.6,0.5055,50.6,Medium,No
CUST-04582,28,Female,64,One Year,Credit Card,Fiber Optic,No,Yes,Yes,4,2.6,77.74,4577.89,0.4641,46.4,Medium,No
CUST-04583,41,Male,30,Month-to-Month,Electronic Check,No,Yes,Yes,No,2,3.3,27.85,840.26,0.5901,59.0,Medium,No
CUST-04584,52,Female,1,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,1,4.5,100.06,184.57,0.709,70.9,High,Yes
CUST-04585,39,Male,6,Two Year,Electronic Check,DSL,Yes,No Internet,No,3,1.7,59.52,375.56,0.2976,29.8,Low,No
CUST-04586,58,Male,26,Month-to-Month,Electronic Check,No,No,No,Yes,3,4.2,18.0,490.65,0.7056,70.6,High,Yes
CUST-04587,56,Female,54,Two Year,Mailed Check,DSL,Yes,No,No,0,2.8,47.05,2602.45,0.0238,2.4,Low,No
CUST-04588,54,Male,0,One Year,Electronic Check,DSL,No,No,Yes,4,3.9,60.23,57.7,0.3717,37.2,Low,No
CUST-04589,35,Female,40,One Year,Credit Card,DSL,No,Yes,No Internet,1,2.9,53.76,2005.39,0.2102,21.0,Low,No
CUST-04590,26,Male,19,One Year,Electronic Check,DSL,No Internet,No,Yes,3,3.0,45.9,960.45,0.3463,34.6,Low,No
CUST-04591,33,Male,18,Month-to-Month,Electronic Check,No,No Internet,Yes,No Internet,3,2.8,27.03,473.83,0.5854,58.5,Medium,No
CUST-04592,44,Male,72,Month-to-Month,Mailed Check,Fiber Optic,No Internet,Yes,No Internet,0,2.9,98.54,7000.98,0.6819,68.2,Medium,Yes
CUST-04593,49,Male,33,Month-to-Month,Bank Transfer,No,Yes,No Internet,No,3,4.7,24.03,768.66,0.4117,41.2,Medium,No
CUST-04594,18,Female,45,Month-to-Month,Bank Transfer,DSL,Yes,No,No Internet,4,2.2,51.3,2170.67,0.4093,40.9,Medium,No
CUST-04595,41,Male,10,Month-to-Month,Electronic Check,No,No,No Internet,No Internet,3,1.8,18.68,200.74,0.7741,77.4,High,Yes
CUST-04596,44,Male,19,Two Year,Credit Card,Fiber Optic,Yes,Yes,Yes,2,2.0,85.73,1593.52,0.3911,39.1,Low,No
CUST-04597,38,Male,22,Month-to-Month,Credit Card,No,Yes,No,No Internet,0,2.7,28.12,617.09,0.4754,47.5,Medium,No
CUST-04598,60,Male,9,One Year,Mailed Check,Fiber Optic,No,No Internet,Yes,4,3.2,70.36,697.25,0.4529,45.3,Medium,No
CUST-04599,47,Female,20,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,5,3.5,59.49,1196.85,0.6186,61.9,Medium,No
CUST-04600,60,Male,6,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,No,3,3.2,71.64,490.41,0.6759,67.6,Medium,Yes
CUST-04601,38,Female,3,Month-to-Month,Electronic Check,DSL,No,No,Yes,2,2.6,73.97,276.59,0.7682,76.8,High,Yes
CUST-04602,55,Female,11,One Year,Electronic Check,DSL,No,No,Yes,4,5.0,70.18,845.87,0.3498,35.0,Low,No
CUST-04603,64,Female,32,Month-to-Month,Electronic Check,Fiber Optic,Yes,No Internet,No Internet,3,4.0,70.95,2330.07,0.7744,77.4,High,Yes
CUST-04604,60,Female,59,Month-to-Month,Credit Card,DSL,No Internet,No,No Internet,0,2.5,45.79,2758.24,0.3844,38.4,Low,No
CUST-04605,26,Male,14,One Year,Electronic Check,Fiber Optic,Yes,No Internet,No Internet,3,3.3,96.95,1382.94,0.6073,60.7,Medium,No
CUST-04606,38,Male,24,One Year,Bank Transfer,DSL,Yes,No Internet,No,1,4.5,52.72,1372.13,0.097,9.7,Low,No
CUST-04607,37,Female,2,Month-to-Month,Electronic Check,DSL,Yes,Yes,No Internet,6,2.7,59.07,176.08,0.7405,74.1,High,Yes
CUST-04608,48,Female,56,One Year,Bank Transfer,Fiber Optic,Yes,No,Yes,3,3.1,82.09,4300.51,0.3219,32.2,Low,No
CUST-04609,51,Female,20,One Year,Electronic Check,DSL,No Internet,Yes,No Internet,3,2.8,27.26,598.94,0.3118,31.2,Low,No
CUST-04610,30,Female,36,One Year,Bank Transfer,DSL,Yes,Yes,No,2,4.6,43.3,1578.61,0.1896,19.0,Low,No
CUST-04611,42,Male,37,Month-to-Month,Electronic Check,Fiber Optic,No,No Internet,No Internet,0,3.8,103.37,3946.77,0.8941,89.4,High,Yes
CUST-04612,18,Male,7,Month-to-Month,Credit Card,No,No,Yes,No,2,2.6,28.51,218.01,0.5517,55.2,Medium,No
CUST-04613,62,Female,18,Month-to-Month,Credit Card,DSL,No,Yes,No Internet,4,5.0,51.95,953.83,0.5729,57.3,Medium,No
CUST-04614,34,Female,72,Two Year,Bank Transfer,Fiber Optic,No Internet,Yes,No Internet,2,2.2,55.75,4109.93,0.3126,31.3,Low,No
CUST-04615,42,Male,2,Month-to-Month,Electronic Check,Fiber Optic,No Internet,Yes,No Internet,1,3.3,80.85,249.78,0.8991,89.9,High,Yes
CUST-04616,37,Female,27,Two Year,Electronic Check,DSL,Yes,No,No,2,4.6,41.45,1211.75,0.2746,27.5,Low,No
CUST-04617,58,Male,72,Month-to-Month,Credit Card,Fiber Optic,No Internet,No,No Internet,4,3.2,91.0,6965.17,0.6958,69.6,Medium,Yes
CUST-04618,18,Male,8,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,3,3.0,82.17,731.61,0.9615,96.1,High,Yes
CUST-04619,41,Female,47,Month-to-Month,Electronic Check,Fiber Optic,No,No Internet,Yes,1,3.8,79.31,3476.13,0.9641,96.4,High,Yes
CUST-04620,40,Female,65,Month-to-Month,Mailed Check,DSL,No,Yes,No,2,3.5,64.0,4168.1,0.534,53.4,Medium,No
CUST-04621,35,Female,32,Two Year,Electronic Check,DSL,No Internet,Yes,Yes,2,2.4,65.84,2022.07,0.2791,27.9,Low,No
CUST-04622,66,Male,6,Two Year,Electronic Check,Fiber Optic,Yes,Yes,No Internet,2,4.1,70.11,489.42,0.4682,46.8,Medium,No
CUST-04623,29,Male,9,One Year,Bank Transfer,DSL,No,No,Yes,4,2.4,50.37,478.69,0.3177,31.8,Low,No
CUST-04624,52,Female,0,One Year,Mailed Check,No,Yes,No,No Internet,4,1.8,27.76,27.16,0.1447,14.5,Low,No
CUST-04625,46,Male,42,One Year,Electronic Check,No,No,No Internet,No,4,3.6,42.24,1814.76,0.3169,31.7,Low,No
CUST-04626,59,Female,45,Two Year,Mailed Check,No,No Internet,No,Yes,1,2.4,30.37,1447.66,0.1908,19.1,Low,No
CUST-04627,32,Female,24,Month-to-Month,Mailed Check,No,No,Yes,No Internet,0,3.4,31.0,789.65,0.4451,44.5,Medium,No
CUST-04628,31,Female,10,One Year,Bank Transfer,Fiber Optic,Yes,Yes,Yes,5,3.8,82.46,819.23,0.3034,30.3,Low,No
CUST-04629,57,Male,1,One Year,Electronic Check,Fiber Optic,No,No,No,3,3.6,74.81,138.09,0.6462,64.6,Medium,Yes
